departement,Circonscription,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,bloc
PARIS,11,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3210,Droite radicale et extreme droite
PARIS,12,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3358,Droite radicale et extreme droite
PARIS,13,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3758,Droite radicale et extreme droite
PARIS,14,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3079,Droite radicale et extreme droite
PARIS,15,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,2373,Droite radicale et extreme droite
PARIS,16,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3159,Droite radicale et extreme droite
PARIS,17,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3696,Droite radicale et extreme droite
PARIS,18,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3567,Droite radicale et extreme droite
PARIS,19,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3009,Droite radicale et extreme droite
PARIS,20,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,3951,Droite radicale et extreme droite
PARIS,21,FRN,MARTINE,LEHIDEUX,FRONT NATIONAL,4645,Droite radicale et extreme droite
YVELINES,1,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,6005,Droite radicale et extreme droite
YVELINES,2,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,5273,Droite radicale et extreme droite
YVELINES,3,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,4489,Droite radicale et extreme droite
YVELINES,4,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,5389,Droite radicale et extreme droite
YVELINES,5,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,5638,Droite radicale et extreme droite
YVELINES,6,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,4069,Droite radicale et extreme droite
YVELINES,7,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,6667,Droite radicale et extreme droite
YVELINES,8,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,7752,Droite radicale et extreme droite
YVELINES,9,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,9532,Droite radicale et extreme droite
YVELINES,10,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,7251,Droite radicale et extreme droite
YVELINES,11,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,3926,Droite radicale et extreme droite
YVELINES,12,FRN,MYRIAM,BAECKROOT,FRONT NATIONAL,5632,Droite radicale et extreme droite
ESSONNE,1,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,6216,Droite radicale et extreme droite
ESSONNE,2,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,8292,Droite radicale et extreme droite
ESSONNE,3,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,7957,Droite radicale et extreme droite
ESSONNE,4,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,5928,Droite radicale et extreme droite
ESSONNE,5,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,3803,Droite radicale et extreme droite
ESSONNE,6,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,5472,Droite radicale et extreme droite
ESSONNE,7,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,6983,Droite radicale et extreme droite
ESSONNE,8,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,6493,Droite radicale et extreme droite
ESSONNE,9,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,6957,Droite radicale et extreme droite
ESSONNE,10,FRN,MICHEL,DE ROSTOLAN,FRONT NATIONAL,5629,Droite radicale et extreme droite
MAINE-ET-LOIRE,1,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3776,Droite radicale et extreme droite
MAINE-ET-LOIRE,2,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3846,Droite radicale et extreme droite
MAINE-ET-LOIRE,3,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3132,Droite radicale et extreme droite
MAINE-ET-LOIRE,4,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3636,Droite radicale et extreme droite
MAINE-ET-LOIRE,5,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3393,Droite radicale et extreme droite
MAINE-ET-LOIRE,6,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3237,Droite radicale et extreme droite
MAINE-ET-LOIRE,7,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,2797,Droite radicale et extreme droite
RHONE,1,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,5563,Droite radicale et extreme droite
RHONE,2,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,5581,Droite radicale et extreme droite
RHONE,3,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,5905,Droite radicale et extreme droite
RHONE,4,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,6185,Droite radicale et extreme droite
RHONE,5,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,8322,Droite radicale et extreme droite
RHONE,6,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,7141,Droite radicale et extreme droite
RHONE,7,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,7036,Droite radicale et extreme droite
RHONE,8,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,7193,Droite radicale et extreme droite
RHONE,9,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,8245,Droite radicale et extreme droite
RHONE,10,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,7812,Droite radicale et extreme droite
RHONE,11,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,8336,Droite radicale et extreme droite
RHONE,12,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,6479,Droite radicale et extreme droite
RHONE,13,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,12203,Droite radicale et extreme droite
RHONE,14,FRN,BRUNO,GOLLNISCH,FRONT NATIONAL,5760,Droite radicale et extreme droite
LA REUNION,1,FRN,PASCAL,BESNARD,FRONT NATIONAL,449,Droite radicale et extreme droite
LA REUNION,2,FRN,PASCAL,BESNARD,FRONT NATIONAL,409,Droite radicale et extreme droite
LA REUNION,3,FRN,PASCAL,BESNARD,FRONT NATIONAL,417,Droite radicale et extreme droite
LA REUNION,4,FRN,PASCAL,BESNARD,FRONT NATIONAL,326,Droite radicale et extreme droite
LA REUNION,5,FRN,PASCAL,BESNARD,FRONT NATIONAL,262,Droite radicale et extreme droite
TERRITOIRE DE BELFORT,1,MDC,CHRISTIAN,PROUST,TETE DE LISTE MDC  UNION MDC-SOC-ECO,8277,Gauche
TERRITOIRE DE BELFORT,2,MDC,CHRISTIAN,PROUST,TETE DE LISTE MDC  UNION MDC-SOC-ECO,10554,Gauche
CHARENTE,1,PRG,JEAN-CLAUDE,FAYEMENDIE,ALLIANCE DES CHARENTAIS DE PROGRES - SOC DISSIDENT,1470,Gauche
CHARENTE,2,PRG,JEAN-CLAUDE,FAYEMENDIE,ALLIANCE DES CHARENTAIS DE PROGRES - SOC DISSIDENT,2275,Gauche
CHARENTE,3,PRG,JEAN-CLAUDE,FAYEMENDIE,ALLIANCE DES CHARENTAIS DE PROGRES - SOC DISSIDENT,1973,Gauche
CHARENTE,4,PRG,JEAN-CLAUDE,FAYEMENDIE,ALLIANCE DES CHARENTAIS DE PROGRES - SOC DISSIDENT,1868,Gauche
LA REUNION,1,PRG,REMI,MASSAIN,MASSAIN-MARTY...,265,Gauche
LA REUNION,2,PRG,REMI,MASSAIN,MASSAIN-MARTY...,188,Gauche
LA REUNION,3,PRG,REMI,MASSAIN,MASSAIN-MARTY...,194,Gauche
LA REUNION,4,PRG,REMI,MASSAIN,MASSAIN-MARTY...,122,Gauche
LA REUNION,5,PRG,REMI,MASSAIN,MASSAIN-MARTY...,199,Gauche
LOIRE,1,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,720,Gauche
LOIRE,2,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,582,Gauche
LOIRE,3,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,1957,Gauche
LOIRE,4,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,853,Gauche
LOIRE,5,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,1007,Gauche
LOIRE,6,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,879,Gauche
LOIRE,7,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,1167,Gauche
MOSELLE,1,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,2966,Gauche
MOSELLE,2,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,2055,Gauche
MOSELLE,3,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,1841,Gauche
MOSELLE,4,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,1400,Gauche
MOSELLE,5,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,1523,Gauche
MOSELLE,6,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,2472,Gauche
MOSELLE,7,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,2426,Gauche
MOSELLE,8,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,2125,Gauche
MOSELLE,9,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,1933,Gauche
MOSELLE,10,PRG,DANIEL,DELREZ,PARTI RADICAL DE GAUCHE,2032,Gauche
HAUTE-SAONE,1,PRG,DENIS,ALLIMANT,PARTI RADICAL DE GAUCHE,555,Gauche
HAUTE-SAONE,2,PRG,DENIS,ALLIMANT,PARTI RADICAL DE GAUCHE,1838,Gauche
HAUTE-SAONE,3,PRG,DENIS,ALLIMANT,PARTI RADICAL DE GAUCHE,1244,Gauche
LOT-ET-GARONNE,1,PRG,FRED,POJUROWSKI,RADICALEMENT AQUITAINS,1399,Gauche
LOT-ET-GARONNE,2,PRG,FRED,POJUROWSKI,RADICALEMENT AQUITAINS,550,Gauche
LOT-ET-GARONNE,3,PRG,FRED,POJUROWSKI,RADICALEMENT AQUITAINS,541,Gauche
MAYENNE,1,RPR,MICHEL,NICOLAS,RASSEMBLEMENT POUR LA REPUBLIQUE,7237,Droite
MAYENNE,2,RPR,MICHEL,NICOLAS,RASSEMBLEMENT POUR LA REPUBLIQUE,7641,Droite
MAYENNE,3,RPR,MICHEL,NICOLAS,RASSEMBLEMENT POUR LA REPUBLIQUE,5128,Droite
MAINE-ET-LOIRE,1,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,8946,Droite
MAINE-ET-LOIRE,2,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,5807,Droite
MAINE-ET-LOIRE,3,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,4808,Droite
MAINE-ET-LOIRE,4,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,4890,Droite
MAINE-ET-LOIRE,5,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,2667,Droite
MAINE-ET-LOIRE,6,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,3063,Droite
MAINE-ET-LOIRE,7,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,6059,Droite
NORD,1,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,4725,Droite
NORD,2,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,3512,Droite
NORD,3,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,4035,Droite
NORD,4,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,4391,Droite
NORD,5,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,5269,Droite
NORD,6,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,5322,Droite
NORD,7,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2971,Droite
NORD,8,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2851,Droite
NORD,9,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,7318,Droite
NORD,10,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,4986,Droite
NORD,11,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,7118,Droite
NORD,12,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2226,Droite
NORD,13,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,5428,Droite
NORD,14,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,7616,Droite
NORD,15,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,8399,Droite
NORD,16,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,3551,Droite
NORD,17,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,6283,Droite
NORD,18,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,6645,Droite
NORD,19,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,1759,Droite
NORD,20,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2028,Droite
NORD,21,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,1578,Droite
NORD,22,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,3954,Droite
NORD,23,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2314,Droite
NORD,24,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,3631,Droite
HAUT-RHIN,1,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,6093,Droite
HAUT-RHIN,2,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,10232,Droite
HAUT-RHIN,3,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,6491,Droite
HAUT-RHIN,4,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,3993,Droite
HAUT-RHIN,5,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,2573,Droite
HAUT-RHIN,6,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,3282,Droite
HAUT-RHIN,7,RPR,HUBERT,HAENEL,RASSEMBLEMENT POUR LA REPUBLIQUE,5008,Droite
GUYANE,1,RPR,LEON,BERTRAND,RASSEMBLER POUR REUSSIR L...,599,Droite
GUYANE,2,RPR,LEON,BERTRAND,RASSEMBLER POUR REUSSIR L...,2424,Droite
GUADELOUPE,1,RPR,LUCETTE,MICHAUX-CHEVRY,TETE DE LISTE RPR  RPR,10372,Droite
GUADELOUPE,2,RPR,LUCETTE,MICHAUX-CHEVRY,TETE DE LISTE RPR  RPR,14774,Droite
GUADELOUPE,3,RPR,LUCETTE,MICHAUX-CHEVRY,TETE DE LISTE RPR  RPR,17299,Droite
GUADELOUPE,4,RPR,LUCETTE,MICHAUX-CHEVRY,TETE DE LISTE RPR  RPR,20621,Droite
LA REUNION,1,RPR,ANDRE-MAURICE,PIHOUEE,TETE DE LISTE RPR  RPR,4126,Droite
LA REUNION,2,RPR,ANDRE-MAURICE,PIHOUEE,TETE DE LISTE RPR  RPR,2467,Droite
LA REUNION,3,RPR,ANDRE-MAURICE,PIHOUEE,TETE DE LISTE RPR  RPR,16217,Droite
LA REUNION,4,RPR,ANDRE-MAURICE,PIHOUEE,TETE DE LISTE RPR  RPR,6967,Droite
LA REUNION,5,RPR,ANDRE-MAURICE,PIHOUEE,TETE DE LISTE RPR  RPR,1923,Droite
AVEYRON,1,RPR-UDF,MICHEL,ASTOUL,TETE DE LISTE RPR  UNION RPR-UDF,21225,Droite
AVEYRON,2,RPR-UDF,MICHEL,ASTOUL,TETE DE LISTE RPR  UNION RPR-UDF,17415,Droite
AVEYRON,3,RPR-UDF,MICHEL,ASTOUL,TETE DE LISTE RPR  UNION RPR-UDF,16672,Droite
ALLIER,1,RPR-UDF,PIERRE-ANDRE,PERISSOL,TETE DE LISTE RPR  UNION RPR-UDF,13511,Droite
ALLIER,2,RPR-UDF,PIERRE-ANDRE,PERISSOL,TETE DE LISTE RPR  UNION RPR-UDF,10100,Droite
ALLIER,3,RPR-UDF,PIERRE-ANDRE,PERISSOL,TETE DE LISTE RPR  UNION RPR-UDF,15290,Droite
ALLIER,4,RPR-UDF,PIERRE-ANDRE,PERISSOL,TETE DE LISTE RPR  UNION RPR-UDF,12295,Droite
ALPES-DE-HAUTE-PROVENCE,1,RPR-UDF,DANIEL,SPAGNOU,TETE DE LISTE RPR  UNION RPR-UDF,9753,Droite
ALPES-DE-HAUTE-PROVENCE,2,RPR-UDF,DANIEL,SPAGNOU,TETE DE LISTE RPR  UNION RPR-UDF,11723,Droite
ARDECHE,1,RPR-UDF,JEAN-CLAUDE,FLORY,TETE DE LISTE RPR  UNION RPR-UDF,9666,Droite
ARDECHE,2,RPR-UDF,JEAN-CLAUDE,FLORY,TETE DE LISTE RPR  UNION RPR-UDF,12931,Droite
ARDECHE,3,RPR-UDF,JEAN-CLAUDE,FLORY,TETE DE LISTE RPR  UNION RPR-UDF,11556,Droite
AUBE,1,RPR-UDF,GERARD,MENUEL,TETE DE LISTE RPR  UNION RPR-UDF,7540,Droite
AUBE,2,RPR-UDF,GERARD,MENUEL,TETE DE LISTE RPR  UNION RPR-UDF,9424,Droite
AUBE,3,RPR-UDF,GERARD,MENUEL,TETE DE LISTE RPR  UNION RPR-UDF,9118,Droite
CANTAL,1,RPR-UDF,ROGER,RIGAUDIERE,TETE DE LISTE RPR  UNION RPR-UDF,13056,Droite
CANTAL,2,RPR-UDF,ROGER,RIGAUDIERE,TETE DE LISTE RPR  UNION RPR-UDF,16380,Droite
CHER,1,RPR-UDF,YVES,FROMION,TETE DE LISTE RPR  UNION RPR-UDF,17485,Droite
CHER,2,RPR-UDF,YVES,FROMION,TETE DE LISTE RPR  UNION RPR-UDF,11509,Droite
CHER,3,RPR-UDF,YVES,FROMION,TETE DE LISTE RPR  UNION RPR-UDF,17885,Droite
CORREZE,1,RPR-UDF,PIERRE,CHEVALLIER,TETE DE LISTE RPR  UNION RPR-UDF,14467,Droite
CORREZE,2,RPR-UDF,PIERRE,CHEVALLIER,TETE DE LISTE RPR  UNION RPR-UDF,13235,Droite
CORREZE,3,RPR-UDF,PIERRE,CHEVALLIER,TETE DE LISTE RPR  UNION RPR-UDF,14887,Droite
CREUSE,1,RPR-UDF,BERNARD,DE FROMENT,TETE DE LISTE RPR  UNION RPR-UDF,9323,Droite
CREUSE,2,RPR-UDF,BERNARD,DE FROMENT,TETE DE LISTE RPR  UNION RPR-UDF,10940,Droite
DORDOGNE,1,RPR-UDF,JEAN-JACQUES,DE PERETTI,TETE DE LISTE RPR  UNION RPR-UDF,12524,Droite
DORDOGNE,2,RPR-UDF,JEAN-JACQUES,DE PERETTI,TETE DE LISTE RPR  UNION RPR-UDF,12435,Droite
DORDOGNE,3,RPR-UDF,JEAN-JACQUES,DE PERETTI,TETE DE LISTE RPR  UNION RPR-UDF,13701,Droite
DORDOGNE,4,RPR-UDF,JEAN-JACQUES,DE PERETTI,TETE DE LISTE RPR  UNION RPR-UDF,17339,Droite
EURE-ET-LOIR,1,RPR-UDF,DANIEL,GUERET,TETE DE LISTE RPR  UNION RPR-UDF,10843,Droite
EURE-ET-LOIR,2,RPR-UDF,DANIEL,GUERET,TETE DE LISTE RPR  UNION RPR-UDF,8008,Droite
EURE-ET-LOIR,3,RPR-UDF,DANIEL,GUERET,TETE DE LISTE RPR  UNION RPR-UDF,9103,Droite
EURE-ET-LOIR,4,RPR-UDF,DANIEL,GUERET,TETE DE LISTE RPR  UNION RPR-UDF,10835,Droite
GERS,1,RPR-UDF,YVES,RISPAT,TETE DE LISTE RPR  UNION RPR-UDF,18603,Droite
GERS,2,RPR-UDF,YVES,RISPAT,TETE DE LISTE RPR  UNION RPR-UDF,16532,Droite
HAUTE-MARNE,1,RPR-UDF,BRUNO,SIDO,TETE DE LISTE RPR  UNION RPR-UDF,10966,Droite
HAUTE-MARNE,2,RPR-UDF,BRUNO,SIDO,TETE DE LISTE RPR  UNION RPR-UDF,10705,Droite
TERRITOIRE DE BELFORT,1,RPR-UDF,JEAN,ROSSELOT,TETE DE LISTE RPR  UNION RPR-UDF,8316,Droite
TERRITOIRE DE BELFORT,2,RPR-UDF,JEAN,ROSSELOT,TETE DE LISTE RPR  UNION RPR-UDF,7352,Droite
AIN,1,RPR-UDF,GERARD,ARMAND,TETE DE LISTE RPR  UNION RPR-UDF,12780,Droite
AIN,2,RPR-UDF,GERARD,ARMAND,TETE DE LISTE RPR  UNION RPR-UDF,12192,Droite
AIN,3,RPR-UDF,GERARD,ARMAND,TETE DE LISTE RPR  UNION RPR-UDF,14963,Droite
AIN,4,RPR-UDF,GERARD,ARMAND,TETE DE LISTE RPR  UNION RPR-UDF,13982,Droite
AUDE,1,RPR-UDF,ISABELLE,CHESA,TETE DE LISTE RPR  UNION RPR-UDF,8184,Droite
AUDE,2,RPR-UDF,ISABELLE,CHESA,TETE DE LISTE RPR  UNION RPR-UDF,12115,Droite
AUDE,3,RPR-UDF,ISABELLE,CHESA,TETE DE LISTE RPR  UNION RPR-UDF,6605,Droite
MARNE,1,RPR-UDF,JEAN-CLAUDE,ETIENNE,TETE DE LISTE RPR  UNION RPR-UDF,9473,Droite
MARNE,2,RPR-UDF,JEAN-CLAUDE,ETIENNE,TETE DE LISTE RPR  UNION RPR-UDF,12125,Droite
MARNE,3,RPR-UDF,JEAN-CLAUDE,ETIENNE,TETE DE LISTE RPR  UNION RPR-UDF,10507,Droite
MARNE,4,RPR-UDF,JEAN-CLAUDE,ETIENNE,TETE DE LISTE RPR  UNION RPR-UDF,10408,Droite
MARNE,5,RPR-UDF,JEAN-CLAUDE,ETIENNE,TETE DE LISTE RPR  UNION RPR-UDF,11551,Droite
MARNE,6,RPR-UDF,JEAN-CLAUDE,ETIENNE,TETE DE LISTE RPR  UNION RPR-UDF,12312,Droite
MORBIHAN,1,RPR-UDF,JOSSELIN,DE ROHAN,TETE DE LISTE RPR  UNION RPR-UDF,25870,Droite
MORBIHAN,2,RPR-UDF,JOSSELIN,DE ROHAN,TETE DE LISTE RPR  UNION RPR-UDF,18282,Droite
MORBIHAN,3,RPR-UDF,JOSSELIN,DE ROHAN,TETE DE LISTE RPR  UNION RPR-UDF,19587,Droite
MORBIHAN,4,RPR-UDF,JOSSELIN,DE ROHAN,TETE DE LISTE RPR  UNION RPR-UDF,22335,Droite
MORBIHAN,5,RPR-UDF,JOSSELIN,DE ROHAN,TETE DE LISTE RPR  UNION RPR-UDF,12109,Droite
MORBIHAN,6,RPR-UDF,JOSSELIN,DE ROHAN,TETE DE LISTE RPR  UNION RPR-UDF,16668,Droite
HAUTES-PYRENEES,1,RPR-UDF,JOSE,MARTHE,TETE DE LISTE RPR  UNION RPR-UDF,11495,Droite
HAUTES-PYRENEES,2,RPR-UDF,JOSE,MARTHE,TETE DE LISTE RPR  UNION RPR-UDF,14041,Droite
HAUTES-PYRENEES,3,RPR-UDF,JOSE,MARTHE,TETE DE LISTE RPR  UNION RPR-UDF,8844,Droite
SAONE-ET-LOIRE,1,RPR-UDF,MADELEINE,MAZIERE,TETE DE LISTE RPR  UNION RPR-UDF,11486,Droite
SAONE-ET-LOIRE,2,RPR-UDF,MADELEINE,MAZIERE,TETE DE LISTE RPR  UNION RPR-UDF,13919,Droite
SAONE-ET-LOIRE,3,RPR-UDF,MADELEINE,MAZIERE,TETE DE LISTE RPR  UNION RPR-UDF,11202,Droite
SAONE-ET-LOIRE,4,RPR-UDF,MADELEINE,MAZIERE,TETE DE LISTE RPR  UNION RPR-UDF,9310,Droite
SAONE-ET-LOIRE,5,RPR-UDF,MADELEINE,MAZIERE,TETE DE LISTE RPR  UNION RPR-UDF,12073,Droite
SAONE-ET-LOIRE,6,RPR-UDF,MADELEINE,MAZIERE,TETE DE LISTE RPR  UNION RPR-UDF,14079,Droite
SARTHE,1,RPR-UDF,FRANCOIS,FILLON,TETE DE LISTE RPR  UNION RPR-UDF,19545,Droite
SARTHE,2,RPR-UDF,FRANCOIS,FILLON,TETE DE LISTE RPR  UNION RPR-UDF,16879,Droite
SARTHE,3,RPR-UDF,FRANCOIS,FILLON,TETE DE LISTE RPR  UNION RPR-UDF,21457,Droite
SARTHE,4,RPR-UDF,FRANCOIS,FILLON,TETE DE LISTE RPR  UNION RPR-UDF,21767,Droite
SARTHE,5,RPR-UDF,FRANCOIS,FILLON,TETE DE LISTE RPR  UNION RPR-UDF,22604,Droite
SAVOIE,1,RPR-UDF,LEONE,RETORD,TETE DE LISTE RPR  UNION RPR-UDF,15898,Droite
SAVOIE,2,RPR-UDF,LEONE,RETORD,TETE DE LISTE RPR  UNION RPR-UDF,12515,Droite
SAVOIE,3,RPR-UDF,LEONE,RETORD,TETE DE LISTE RPR  UNION RPR-UDF,14923,Droite
TARN,1,RPR-UDF,CATHERINE,REVEILLON,TETE DE LISTE RPR  UNION RPR-UDF,8750,Droite
TARN,2,RPR-UDF,CATHERINE,REVEILLON,TETE DE LISTE RPR  UNION RPR-UDF,14811,Droite
TARN,3,RPR-UDF,CATHERINE,REVEILLON,TETE DE LISTE RPR  UNION RPR-UDF,11464,Droite
TARN,4,RPR-UDF,CATHERINE,REVEILLON,TETE DE LISTE RPR  UNION RPR-UDF,13672,Droite
VIENNE,1,RPR-UDF,JEAN-PIERRE,RAFFARIN,TETE DE LISTE RPR  UNION RPR-UDF,16236,Droite
VIENNE,2,RPR-UDF,JEAN-PIERRE,RAFFARIN,TETE DE LISTE RPR  UNION RPR-UDF,16661,Droite
VIENNE,3,RPR-UDF,JEAN-PIERRE,RAFFARIN,TETE DE LISTE RPR  UNION RPR-UDF,19581,Droite
VIENNE,4,RPR-UDF,JEAN-PIERRE,RAFFARIN,TETE DE LISTE RPR  UNION RPR-UDF,17638,Droite
YONNE,1,RPR-UDF,JEAN-PIERRE,SOISSON,TETE DE LISTE RPR  UNION RPR-UDF,12684,Droite
YONNE,2,RPR-UDF,JEAN-PIERRE,SOISSON,TETE DE LISTE RPR  UNION RPR-UDF,7181,Droite
YONNE,3,RPR-UDF,JEAN-PIERRE,SOISSON,TETE DE LISTE RPR  UNION RPR-UDF,8180,Droite
ALPES-MARITIMES,1,RPR-UDF,CHRISTIAN,ESTROSI,TETE DE LISTE RPR  UNION RPR-UDF,7910,Droite
ALPES-MARITIMES,2,RPR-UDF,CHRISTIAN,ESTROSI,TETE DE LISTE RPR  UNION RPR-UDF,9768,Droite
ALPES-MARITIMES,3,RPR-UDF,CHRISTIAN,ESTROSI,TETE DE LISTE RPR  UNION RPR-UDF,9842,Droite
ALPES-MARITIMES,4,RPR-UDF,CHRISTIAN,ESTROSI,TETE DE LISTE RPR  UNION RPR-UDF,11927,Droite
ALPES-MARITIMES,5,RPR-UDF,CHRISTIAN,ESTROSI,TETE DE LISTE RPR  UNION RPR-UDF,15301,Droite
