year,bloc,departement,percentage,votes
2007,Droite,Hauts de Seine,59.81,465536
2007,Droite,Hérault,47.89,284171
2007,Droite,Ille et Vilaine,52.879999999999995,305244
2007,Droite,Indre,46.800000000000004,68838
2007,Droite,Indre et Loire,52.059999999999995,176557
2007,Droite,Isère,50.42,336805
2007,Droite,Jura,49.1,77855
2007,Droite,La Réunion,38.68,138435
2007,Droite,Landes,49.660000000000004,121480
2007,Droite,Loir et Cher,50.92,102808
2007,Droite,Loire,50.660000000000004,215652
2007,Droite,Loire Atlantique,50.06,384815
2007,Droite,Loiret,53.029999999999994,192542
2007,Droite,Lot,46.3,53951
2007,Droite,Lot et Garonne,49.55,101777
2007,Droite,Lozère,54.949999999999996,28532
2007,Droite,Maine et Loire,55.29,257969
2007,Droite,Manche,55.75000000000001,175631
2007,Droite,Marne,52.49,161082
2007,Droite,Martinique,42.59,67878
2007,Droite,Mayenne,56.86,107206
2007,Droite,Mayotte,56.940000000000005,14149
2007,Droite,Meurthe et Moselle,47.42,192553
2007,Droite,Meuse,48.96,58047
2007,Droite,Morbihan,52.910000000000004,244120
2007,Droite,Moselle,49.96,298722
2007,Droite,Nièvre,43.21,60288
2007,Droite,Nord,46.51,657952
2007,Droite,Oise,49.94,220896
2007,Droite,Orne,53.04,97135
2007,Droite,Paris,55.96,592941
2007,Droite,Pas de Calais,41.78,365633
2007,Droite,Puy de Dôme,47.79,181329
2007,Droite,Pyrénées Atlantiques,56.199999999999996,229808
2007,Droite,Pyrénées Orientales,47.68000000000001,125777
2007,Droite,Rhône,56.46,501001
2007,Droite,Saône et Loire,49.45,166266
2007,Droite,Sarthe,48.33,161385
2007,Droite,Savoie,54.07,132400
2007,Droite,Seine et Marne,52.92,358014
2007,Droite,Seine Maritime,46.730000000000004,335707
2007,Droite,Seine Saint Denis,43.82,254419
2007,Droite,Somme,45.37,154626
2007,Droite,Tarn,47.19,113385
2007,Droite,Tarn et Garonne,48.31,69499
2007,Droite,Territoire de Belfort,46.08,35890
2007,Droite,Val d'Oise,51.779999999999994,296146
2007,Droite,Val de Marne,51.86,327312
2007,Droite,Var,56.18,332300
2007,Droite,Vaucluse,49.370000000000005,154126
2007,Droite,Vendée,52.11,209805
2007,Droite,Vienne,48.79,123192
2007,Droite,Vosges,47.79,115171
2007,Droite,Yonne,51.15,103767
2007,Droite,Yvelines,59.97,464410
2007,Droite radicale et extreme droite,Ain,12.28,38873
2007,Droite radicale et extreme droite,Aisne,17.28,53744
2007,Droite radicale et extreme droite,Allier,10.06,21860
2007,Droite radicale et extreme droite,Alpes de Haute Provence,11.24,11365
